timestamp,ax,ay,az,gx,gy,gz,activity
1323362, -0.340210, -0.635132, -0.952148, 2.624512, 333.007813, -158.325195,hihat_left_highintensity
1323382, 0.147461, -0.716797, 0.205444, 15.563969, 210.937561, -99.487335,hihat_left_highintensity
1323402, 0.907593, -0.747925, 0.302734, 29.541023, -10.314941, -72.753906,hihat_left_highintensity
1323422, 0.048828, -1.165894, 0.167114, -1.403809, -106.445343, -51.147476,hihat_left_highintensity
1323442, 1.099731, -1.019409, -0.475830, -19.958496, -72.692871, 33.813477,hihat_left_highintensity
1323462, 0.868896, -0.999512, -0.527588, -23.071297, -82.702637, 36.621094,hihat_left_highintensity
1323482, 0.731934, -0.742554, -0.565186, -14.465336, -102.661163, 55.542007,hihat_left_highintensity
1323502, 0.196411, -0.705322, -0.473389, 28.137215, -104.980499, 55.053726,hihat_left_highintensity
1323522, -0.237183, -0.832886, -0.472412, 40.283203, -57.128922, 46.936050,hihat_left_highintensity
1323542, -0.212036, -0.879028, -0.481567, 17.822266, 1.586915, 32.897949,hihat_left_highintensity
1323562, 0.020874, -0.856445, -0.421143, 28.198250, -13.671879, 21.911621,hihat_left_highintensity
